 loan_id, loan_type, interest_rate ,loan_amount,remaining_principal,accrued_interest,remaining_interest,total_outstanding,past_due_penalty,expired_penalty, disbursement_date,repayment_start_date,repayment_frequency,repayment_end_date, number_of_repayments,loan_status,
4900000727,   BUSINESS,0.6,1000,0,150,0,0,12.7,161.85,10/11/2020,12/11/2020, Weekly ,,12,0,
4900001686,   GROUP  ,0.84,2000,576.8,560,140,716.8,47,724.41,21/11/2021,28/11/2021, Weekly ,,16,0,
4900001044,   BUSINESS,0.6,4000,0,1200,0,0,8.8,0,01/06/2021,09/06/2021, Weekly ,,24,0,
4900001044,   BUSINESS,0.6,4000,350,800,50,400,46.79,296.46,17/11/2021,21/11/2021, Weekly ,,16,0,
4900001019,   BUSINESS,0.84,2000,0,840,0,0,1.09,0,24/05/2021,18/06/2021, Monthly ,,6,0,
4900001811,   BUSINESS,0.96,20000,0,9600,0,0,512.79,0,30/01/2022,20/02/2022, Monthly ,,6,0,
4900001811,   BUSINESS,0.96,18000,9000,8640,3960,12960,2275.48,758.57,28/07/2022,28/08/2022, Monthly ,,6,0,
4900000108,   BUSINESS,0.84,20000,0,5600,0,0,363.12,148.29,26/09/2022,23/10/2022, Monthly ,,4,0,
4900000825,   BUSINESS,1.2,10000,0,6000,0,0,597.21,0,21/03/2022,31/03/2022, Monthly ,,6,0,
4900000825,   BUSINESS,1.2,10000,0,2000,0,0,49.3,0,22/12/2022,18/01/2023, Monthly ,,2,0,
4900000825,   BUSINESS,1.2,20000,0,6000,0,0,2007.96,4103.45,12/01/2021,10/03/2021, Monthly ,,3,0,
4900000825,   BUSINESS,1.2,20000,20000,2000,2000,22000,0,72.33,26/01/2023,26/02/2023, Monthly ,,1,0,
4900001397,   BUSINESS,0.72,2000,436,720,120,556,30.6,450.53,25/08/2021,19/09/2021, Monthly ,,6,0,
4900000970,   BUSINESS,0.72,5000,0,1500,0,0,28.32,7.68,29/04/2021,26/05/2021, Monthly ,,5,0,
4900000711,   BUSINESS,0.96,1500,0,480,0,0,12.21,2.86,08/10/2020,04/11/2020, Monthly ,,4,0,
4900000203,   BUSINESS,0.84,4000,0,1680,0,0,64.39,157.11,22/09/2020,23/10/2020, Monthly ,,6,0,
4900000539,   BUSINESS,0.96,2000,0,480,0,0,15.19,0,15/02/2022,08/03/2022, Monthly ,,3,0,
4900000539,   BUSINESS,0.96,2000,0,480,0,0,59.35,25.9,28/10/2020,20/11/2020, Monthly ,,3,0,
4900000539,   BUSINESS,0.96,3000,0,720,0,0,0,49.56,15/12/2019,12/01/2020, Monthly ,,3,0,
4900000539,   BUSINESS,0.96,2000,0,480,0,0,29.07,97.55,07/04/2021,05/05/2021, Monthly ,,3,0,
4900000539,   BUSINESS,0.96,2000,0,480,0,0,0,4.59,22/06/2020,18/07/2020, Monthly ,,3,0,
4900000539,   BUSINESS,0.96,2000,0,480,0,0,8.59,0,01/06/2022,12/06/2022, Monthly ,,3,0,
4900000539,   BUSINESS,0.96,2000,0,480,0,0,22.4,3.54,21/09/2022,09/10/2022, Monthly ,,3,0,
4900001163,   BUSINESS,0.84,3000,1801,1260,735,2536,418.57,3554.96,07/07/2021,08/07/2021, Weekly ,,24,0,
4900000390,   BUSINESS,0.96,8000,0,3840,0,0,2744.19,5445.79,17/09/2020,17/10/2020, Monthly ,,6,0,
4900000390,   BUSINESS,0.36,6153.66,0,1107.66,0,0,0,194.45,09/07/2019,26/07/2019, Monthly ,,6,0,
4900001131,   BUSINESS,0.48,1500,0,180,0,0,5.68,3.52,29/06/2021,07/07/2021, Daily ,,60,0,
4900001809,   BUSINESS,0.6,1500,855.25,300,168.75,1024,87.22,525.12,30/01/2022,01/02/2022, Weekly ,,16,0,
4900001587,   BUSINESS,0.84,2000,868,560,210,1078,68.59,1311.63,12/10/2021,14/10/2021, Weekly ,,16,0,
4900001713,   GROUP  ,0.84,1500,894.75,420,236.25,1131,96.41,1137.68,21/11/2021,28/11/2021, Weekly ,,16,0,
4900000726,   GROUP  ,0.6,1000,63,150,0,63,12.7,591.92,10/11/2020,12/11/2020, Weekly ,,12,0,
4900000297,   BUSINESS,0.6,1500,0,300,0,0,0.16,0,12/06/2022,13/06/2022, Weekly ,,16,0,
4900000297,   BUSINESS,0.6,1500,0,300,0,0,0.15,0,05/10/2022,10/10/2022, Weekly ,,16,0,
4900000829,   BUSINESS,0.6,2000,456,400,75,531,31.38,0,26/01/2021,31/01/2021, Weekly ,,16,0,
4900001125,   BUSINESS,0.6,10000,0,1500,0,0,1.5,0,06/11/2022,08/11/2022, Weekly ,,12,0,
4900001125,   BUSINESS,0.6,6000,0,900,0,0,1.02,0,27/03/2022,31/03/2022, Daily ,,60,0,
4900001125,   BUSINESS,0.48,3000,0,360,0,0,11.73,5.44,29/06/2021,07/07/2021, Daily ,,60,0,
4900001125,   BUSINESS,0.6,8000,0,1200,0,0,2.17,0.19,21/07/2022,21/07/2022, Daily ,,60,0,
4900001333,   BUSINESS,0.84,5000,0,2100,0,0,7.12,0,24/08/2021,30/08/2021, Weekly ,,24,0,
4900001333,   BUSINESS,0.84,6000,0,2520,0,0,179.43,310.96,21/03/2022,28/03/2022, Weekly ,,24,0,
4900000978,   BUSINESS,0.6,1000,0,200,0,0,2,63.77,29/04/2021,05/05/2021, Weekly ,,16,0,
4900001547,   GROUP  ,0.6,1000,687.5,200,136.5,824,37.78,598.8,28/09/2021,05/10/2021, Weekly ,,16,0,
4900000826,   BUSINESS,0.72,4000,0,960,0,0,120.53,21.76,19/01/2021,24/01/2021, Daily ,,80,0,
4900000826,   BUSINESS,0.6,2000,0,100,0,0,15.26,99.56,12/12/2021,13/12/2021, Daily ,,20,0,
4900000826,   BUSINESS,0.6,6000,600,1200,113.7,713.7,236.44,393.56,12/05/2022,16/05/2022, Daily ,,80,0,
4900000826,   BUSINESS,0.48,6000,0,960,0,0,82.97,104.07,10/05/2021,13/05/2021, Daily ,,80,0,
4900001553,   GROUP  ,0.6,1500,816,300,150,966,63.56,761.7,28/09/2021,05/10/2021, Weekly ,,16,0,
4900000493,   BUSINESS,0.96,1500,20,360,0,20,0,15586.29,22/10/2019,21/11/2019, Monthly ,,3,0,
4900000443,   BUSINESS,0.72,5000,0,1200,0,0,0,380.27,13/02/2020,23/02/2020, Weekly ,,16,0,
4900000443,   BUSINESS,0.84,20000,0,5600,0,0,192.86,0,06/06/2022,26/06/2022, Monthly ,,4,0,
4900000443,   BUSINESS,0.6,13330.85,0,1333.09,0,0,383,2004.29,09/12/2020,13/04/2021, Bi-Weekly ,,4,0,
4900000443,   BUSINESS,0.96,4000,0,960,0,0,0.07,7.9,12/06/2019,10/07/2019, Monthly ,,3,0,
4900000443,   BUSINESS,0.84,11478.72,0,803.51,0,0,0,28.27,30/01/2022,27/04/2022, Monthly ,,1,0,
4900000909,   BUSINESS,0.72,5000,0,600,0,0,18.56,123.99,24/05/2021,16/06/2021, Monthly ,,2,0,
4900000652,   BUSINESS,0.6,2000,0,400,0,0,3.58,0,30/08/2020,31/08/2020, Weekly ,,16,0,
4900001571,   BUSINESS,0.72,3500,0,840,0,0,0,56,06/10/2021,04/11/2021, Monthly ,,4,0,
4900001571,   BUSINESS,0.72,8000,0,2880,0,0,99.88,0,06/06/2022,26/06/2022, Monthly ,,6,0,
4900001373,   GROUP  ,0.84,2000,1433,560,385,1818,162.41,1663.55,08/12/2021,15/12/2021, Weekly ,,16,0,
4900002191,   BUSINESS,0.6,1500,885.25,300,168.75,1054,53.06,64.08,21/09/2022,25/09/2022, Weekly ,,16,0,
4900000785,   GROUP  ,0.6,5000,587.5,1000,62.5,650,94.76,1151.78,08/09/2021,15/09/2021, Weekly ,,16,0,
4900000785,   BUSINESS,0.6,3000,0,600,0,0,3.85,10.89,29/04/2021,02/05/2021, Weekly ,,16,0,
4900000839,   BUSINESS,0.84,4000,0,1680,0,0,35.17,10.85,19/01/2021,18/02/2021, Monthly ,,6,0,
4900000344,   BUSINESS,1.2,1000,0,200,0,0,0,0.3,01/02/2019,21/02/2019, Monthly ,,2,0,
4900000344,   BUSINESS,0.96,1000,0,80,0,0,0,5.94,24/10/2018,25/11/2018, Monthly ,,1,0,
4900000344,   BUSINESS,0.96,1000,0,240,0,0,0,2.14,28/01/2020,14/02/2020, Monthly ,,3,0,
4900002045,   BUSINESS,0.6,5000,0,1500,0,0,53.87,9.01,21/07/2022,21/07/2022, Weekly ,,24,0,
4900000657,   GROUP  ,0.6,12000,0,2400,0,0,23.58,0,13/04/2022,20/04/2022, Weekly ,,16,0,
4900000657,   BUSINESS,0.6,15000,8637.5,3000,1687.5,10325,1131.73,994.52,29/08/2022,04/09/2022, Weekly ,,16,0,
4900000657,   BUSINESS,0.6,6000,0,1200,0,0,3.01,0,16/04/2021,18/04/2021, Weekly ,,16,0,
4900000894,   BUSINESS,0.84,10000,0,1400,0,0,39.36,0,09/03/2021,04/04/2021, Monthly ,,2,0,
4900001577,   BUSINESS,0.6,1500,0,300,0,0,31.06,2.34,11/10/2021,13/10/2021, Daily ,,80,0,
4900001577,   BUSINESS,0.6,1500,787.5,375,187.5,975,56.97,323.76,24/02/2022,01/03/2022, Weekly ,,20,0,
4900001743,   BUSINESS,0.6,10000,4047,3000,1125,5172,1097.11,3326,05/12/2021,08/12/2021, Weekly ,,24,0,
4900000703,   BUSINESS,0.72,4000,0,1200,0,0,37.45,13.73,15/07/2021,20/07/2021, Daily ,,100,0,
4900000703,   BUSINESS,0.6,5000,0,1250,0,0,0.26,0,27/04/2022,01/05/2022, Weekly ,,20,0,
4900001114,   BUSINESS,0.72,10000,0,3600,0,0,107.93,0,14/06/2021,13/07/2021, Monthly ,,6,0,
4900001114,   BUSINESS,0.72,10000,6250,4800,2700,8950,1628.58,105.9,12/06/2022,12/07/2022, Monthly ,,8,0,
4900000429,   BUSINESS,0.72,5019,320.14,301.14,0,320.14,0,7365.87,15/10/2020,15/12/2020, Monthly ,,1,0,
4900000429,   BUSINESS,0.96,7000,0,560,0,0,0,59.64,03/11/2019,01/12/2019, Monthly ,,1,0,
4900000429,   BUSINESS,0.96,8000,0,640,0,0,0,90.84,12/03/2020,12/04/2020, Monthly ,,1,0,
4900000429,   BUSINESS,0.84,7000,0,490,0,0,0,17.23,06/07/2020,02/08/2020, Monthly ,,1,0,
4900000555,   BUSINESS,0.84,5000,0,1050,0,0,0,1.5,09/02/2021,03/03/2021, Monthly ,,3,0,
4900000555,   BUSINESS,0.96,4000,0,1280,0,0,0,207.54,28/05/2020,27/06/2020, Monthly ,,4,0,
4900000555,   BUSINESS,0.72,4000,0,1440,0,0,76.24,1.47,22/09/2021,19/10/2021, Monthly ,,6,0,
4900000555,   BUSINESS,0.84,3000,0,840,0,0,6.57,15.19,14/12/2020,10/01/2021, Monthly ,,4,0,
4900000772,   BUSINESS,0.72,10000,0,3600,0,0,15.5,123.32,29/12/2020,29/01/2021, Monthly ,,6,0,
4900000772,   BUSINESS,0.6,20000,0,6000,0,0,64.48,0,14/09/2022,29/09/2022, Monthly ,,6,0,
4900002159,   BUSINESS,0.6,10000,0,3000,0,0,32.24,0,27/09/2022,29/09/2022, Monthly ,,6,0,
4900000967,   BUSINESS,0.84,2500,0,1050,0,0,37.67,12.31,29/04/2021,26/05/2021, Monthly ,,6,0,
4900001947,   BUSINESS,0.84,5000,0,2100,0,0,310,117.79,15/05/2022,18/05/2022, Weekly ,,24,0,
4900001189,   BUSINESS,1.2,28900.67,0,2890.07,0,0,0,1576.11,15/07/2021,12/12/2021, Monthly ,,1,0,
4900000811,   BUSINESS,0.84,20000,0,8400,0,0,644.33,62.95,30/05/2021,06/06/2021, Weekly ,,24,0,
4900001370,   GROUP  ,0.84,2000,931.25,560,245,1176.25,127.06,1143.22,08/12/2021,15/12/2021, Weekly ,,16,0,
4900000465,   BUSINESS,0.96,4000,0,960,0,0,0,33.65,27/08/2019,22/09/2019, Monthly ,,3,0,
4900001807,   GROUP  ,0.84,2000,745,560,175,920,41.86,695.86,25/01/2022,30/01/2022, Weekly ,,16,0,
4900000566,   BUSINESS,0.6,5000,1490,1000,250,1740,129.73,1632.41,08/09/2021,14/09/2021, Weekly ,,16,0,
4900000566,   BUSINESS,0.6,2500,0,250,0,0,8.32,7.2,06/04/2021,12/04/2021, Weekly ,,8,0,
4900001445,   BUSINESS,0.6,3000,323.5,450,37.5,361,51.47,227.4,28/12/2021,05/01/2022, Weekly ,,12,0,
4900001445,   BUSINESS,0.6,2000,0,300,0,0,0,0.31,08/09/2021,12/09/2021, Weekly ,,12,0,
4900001340,   GROUP  ,0.84,1500,465,420,105,570,17.08,816.23,13/09/2021,20/09/2021, Weekly ,,16,0,
4900001497,   GROUP  ,0.84,1000,0,280,0,0,12.37,11.61,14/09/2021,21/09/2021, Weekly ,,16,0,
4900001194,   BUSINESS,0.6,10000,0,3000,0,0,25.74,0,25/07/2021,29/07/2021, Weekly ,,24,0,
4900001249,   GROUP  ,0.6,5000,2446.5,1250,562.5,3009,397.77,2808.69,29/07/2021,05/08/2021, Weekly ,,20,0,
4900001863,   BUSINESS,0.84,5000,0,350,0,0,0,86.17,27/04/2022,15/05/2022, Monthly ,,1,0,
4900001057,   BUSINESS,0.72,5000,0,1800,0,0,10.6,134.18,03/06/2021,10/06/2021, Weekly ,,24,0,
4900001987,   BUSINESS,0.96,4000,1999.99,1920,933.01,2933,345.78,475.17,12/06/2022,03/07/2022, Monthly ,,6,0,
4900002092,   BUSINESS,0.96,5000,0,2400,0,0,75.05,25.92,09/08/2022,31/08/2022, Monthly ,,6,0,
4900001361,   GROUP  ,0.84,1000,440,1120,490,930,188.7,84.92,08/09/2021,10/10/2021, Monthly ,,16,0,
4900001962,   BUSINESS,0.6,1000,170,200,25,195,2.79,11.28,28/09/2022,29/09/2022, Weekly ,,16,0,
4900001626,   BUSINESS,0.6,2500,488.25,500,93.75,582,91.25,387.35,31/03/2022,05/04/2022, Weekly ,,16,0,
4900001626,   BUSINESS,0.6,2000,0,400,0,0,2.07,1.44,28/10/2021,02/11/2021, Weekly ,,16,0,
4900001216,   BUSINESS,0.6,1500,0,225,0,0,1.84,0,25/07/2021,25/07/2021, Weekly ,,12,0,
4900001182,   BUSINESS,0.6,4000,0,1200,0,0,196.18,1539.51,20/07/2021,28/07/2021, Weekly ,,24,0,
4900001620,   BUSINESS,0.6,1500,0,300,0,0,5.19,14.73,04/11/2021,08/11/2021, Weekly ,,16,0,
4900001899,   BUSINESS,0.6,2000,750,400,139,889,32.18,317.77,31/03/2022,05/04/2022, Weekly ,,16,0,
4900001218,   BUSINESS,0.48,3000,199,360,18,217,29.23,466.07,25/07/2021,01/08/2021, Daily ,,60,0,
4900001096,   BUSINESS,0.6,10000,3000,5000,1066,4066,801.15,1549.77,06/09/2021,29/09/2021, Monthly ,,10,0,
4900001096,   BUSINESS,0.6,9000,0,4050,0,0,248.28,128.7,01/08/2021,29/08/2021, Monthly ,,9,0,
4900001324,   GROUP  ,0.84,2000,1300,2240,1400,2700,1753.41,289.13,30/08/2021,29/09/2021, Monthly ,,16,0,
4900001820,   BUSINESS,0.72,1000,0,240,0,0,0,15.61,30/01/2022,03/02/2022, Weekly ,,16,0,
4900000314,   GROUP  ,0.9,1000,499.98,225,110.02,610,0,49913.83,11/09/2018,02/10/2018, Weekly ,,12,0,
4900000958,   BUSINESS,0.6,3000,915.5,900,262.5,1178,103.61,1533.18,22/04/2021,28/04/2021, Weekly ,,24,0,
4900002207,   BUSINESS,0.6,5000,1200.5,1500,312.5,1513,124.95,0,25/09/2022,25/09/2022, Weekly ,,24,0,
4900001717,   GROUP  ,0.84,2000,1022,560,280,1302,136.46,1596.35,21/11/2021,28/11/2021, Weekly ,,16,0,
4900001488,   BUSINESS,0.84,1500,0,420,0,0,49.25,163.68,22/09/2021,27/09/2021, Weekly ,,16,0,
4900000659,   BUSINESS,0.6,2000,0,400,0,0,2.78,2.46,10/12/2020,20/12/2020, Weekly ,,16,0,
4900000659,   BUSINESS,0.6,1000,0,200,0,0,9.38,49.3,16/04/2021,18/04/2021, Weekly ,,16,0,
4900001799,   GROUP  ,0.6,10000,0,3000,0,0,6.01,0,05/01/2022,12/01/2022, Weekly ,,24,0,
4900001799,   BUSINESS,0.6,15000,2482.5,4500,562.5,3045,443.22,315.73,07/07/2022,11/07/2022, Weekly ,,24,0,
4900000496,   BUSINESS,0.96,20000,5730.23,9600,1600,7330.23,0,340451.6,28/10/2019,24/11/2019, Monthly ,,6,0,
4900002189,   BUSINESS,0.6,3000,525,600,75,600,3.48,36.64,21/09/2022,25/09/2022, Weekly ,,16,0,
4900001517,   GROUP  ,0.84,2000,0,560,0,0,3.49,0,23/09/2021,30/09/2021, Weekly ,,16,0,
4900001967,   BUSINESS,0.96,10000,2.66,4800,0,2.66,0.65,0.63,06/06/2022,23/06/2022, Monthly ,,6,0,
4900001886,   BUSINESS,0.6,1500,313.75,300,56.25,370,42,296.25,31/03/2022,04/04/2022, Weekly ,,16,0,
4900002091,   BUSINESS,0.84,20000,0,8400,0,0,2217.49,186.65,14/08/2022,04/09/2022, Monthly ,,6,0,
4900002154,   BUSINESS,0.72,10000,7756,3600,2700,10456,1313.07,0,14/09/2022,26/09/2022, Bi-Weekly ,,12,0,
4900001366,   GROUP  ,0.84,2000,80,560,0,80,8.58,339.56,08/09/2021,15/09/2021, Weekly ,,16,0,
4900001205,   BUSINESS,0.84,1000,0,280,0,0,4.82,149.47,25/07/2021,25/07/2021, Weekly ,,16,0,
4900001955,   BUSINESS,0.6,3000,75,600,0,75,85.79,173.58,15/05/2022,19/05/2022, Weekly ,,16,0,
4900001288,   BUSINESS,0.48,3500,0,140,0,0,9.36,217.07,22/08/2021,26/08/2021, Daily ,,20,0,
4900000384,   BUSINESS,0.96,15000,0,7200,0,0,0,39.55,20/06/2019,18/07/2019, Monthly ,,6,0,
4900000384,   BUSINESS,0.804,15000,0,5025,0,0,445.3,212.7,16/08/2021,08/09/2021, Monthly ,,5,0,
4900002242,   BUSINESS,0.6,2000,0,400,0,0,7.39,0,05/10/2022,10/10/2022, Weekly ,,16,0,
4900000803,   BUSINESS,0.96,4500,0,2160,0,0,161.32,251.08,17/12/2020,17/01/2021, Monthly ,,6,0,
4900002160,   BUSINESS,0.96,4000,2666.66,1920,976.34,3643,447.85,0,21/09/2022,02/10/2022, Monthly ,,6,0,
4900000488,   BUSINESS,0.84,4000,0,1120,0,0,0,2.09,28/01/2020,30/01/2020, Weekly ,,16,0,
4900000172,   BUSINESS,0.96,2000,913,480,200,1113,0,0,15/04/2018,19/04/2018, Weekly ,,12,0,
4900001780,   BUSINESS,0.84,10000,0,1400,0,0,31.56,31.28,23/12/2021,16/01/2022, Monthly ,,2,0,
4900001780,   BUSINESS,0.84,20000,907.66,4200,0,907.66,261.08,2449.9,14/03/2022,27/03/2022, Monthly ,,3,0,
4900002012,   BUSINESS,0.96,25000,0,6000,0,0,257.88,0,16/06/2022,17/07/2022, Monthly ,,3,0,
4900001457,   GROUP  ,0.84,1000,0,280,0,0,3.6,0,08/09/2021,15/09/2021, Weekly ,,16,0,
4900001457,   BUSINESS,0.84,1500,0,420,0,0,37.82,314.2,28/12/2021,11/01/2022, Weekly ,,16,0,
4900002284,   BUSINESS,0.96,23413.57,0,1873.09,0,0,0,634.71,03/11/2022,20/12/2022, Monthly ,,1,0,
4900001242,   GROUP  ,0.84,1500,0,420,0,0,0,31.33,01/08/2021,08/08/2021, Weekly ,,16,0,
4900002018,   BUSINESS,0.96,10000,0,1600,0,0,308.15,759.79,22/06/2022,21/07/2022, Monthly ,,2,0,
4900001664,   BUSINESS,0.72,10000,548,3000,0,548,300.13,979.54,21/03/2022,17/04/2022, Monthly ,,5,0,
4900001664,   BUSINESS,0.96,5000,0,1200,0,0,104.11,23.16,07/11/2021,05/12/2021, Monthly ,,3,0,
4900000116,   BUSINESS,0.96,2501,1501,400.16,200.16,1701.16,0,0,13/11/2017,06/03/2018, Weekly ,,8,0,
4900001141,   BUSINESS,0.6,10000,0,3000,0,0,55.48,0,29/06/2021,08/07/2021, Weekly ,,24,0,
4900001141,   GROUP  ,0.6,12000,0,3600,0,0,6.01,0,05/01/2022,12/01/2022, Weekly ,,24,0,
4900001141,   BUSINESS,0.6,15000,0,4500,0,0,211.2,66.38,07/07/2022,11/07/2022, Weekly ,,24,0,
4900001166,   BUSINESS,0.96,2000,0,160,0,0,0,17.04,11/07/2021,04/08/2021, Monthly ,,1,0,
4900001166,   BUSINESS,0.96,20000,0,4800,0,0,408.48,0,30/08/2021,29/09/2021, Monthly ,,3,0,
4900001343,   GROUP  ,0.84,2000,494.5,560,105,599.5,14.43,878.48,13/09/2021,20/09/2021, Weekly ,,16,0,
4900000367,   BUSINESS,0.6,20785.73,0,1039.29,0,0,0,152.53,06/02/2022,03/03/2022, Daily ,,1,0,
4900001924,   BUSINESS,0.6,11036.21,0,551.81,0,0,0,850.17,27/04/2022,26/07/2022, Monthly ,,1,0,
4900001507,   BUSINESS,0.6,5000,0,750,0,0,10.66,0,22/09/2021,23/09/2021, Weekly ,,12,0,
4900000855,   BUSINESS,0.96,20000,0,3200,0,0,214.53,277.47,28/01/2021,24/02/2021, Monthly ,,2,0,
4900000855,   BUSINESS,0.96,20000,1599.46,3200,0,1599.46,680.58,7787.45,16/06/2022,17/07/2022, Monthly ,,2,0,
4900000621,   BUSINESS,0.84,8000,0,3360,0,0,264.97,121.8,30/06/2020,31/07/2020, Monthly ,,6,0,
4900000915,   BUSINESS,0.6,2000,0,500,0,0,9.69,2.46,30/03/2021,01/04/2021, Weekly ,,20,0,
4900000850,   BUSINESS,0.6,1000,562.5,200,111.5,674,58.2,1381.85,04/02/2021,10/02/2021, Weekly ,,16,0,
4900001929,   BUSINESS,0.84,20000,15000,5600,4200,19200,1783.18,1655.84,26/09/2022,04/10/2022, Monthly ,,4,0,
4900001929,   BUSINESS,0.84,20000,0,4200,0,0,281.2,111.36,28/04/2022,29/05/2022, Monthly ,,3,0,
4900001935,   BUSINESS,0.84,10000,0,2100,0,0,144.23,55.68,28/04/2022,29/05/2022, Monthly ,,3,0,
4900001935,   BUSINESS,0.84,10000,7500,2800,2100,9600,891.45,827.84,26/09/2022,04/10/2022, Monthly ,,4,0,
4900001883,   BUSINESS,0.84,10000,0,4200,0,0,76.97,0,27/03/2022,24/04/2022, Monthly ,,6,0,
4900000789,   BUSINESS,0.6,3000,187.5,600,37.5,225,13.66,20.62,25/08/2022,28/08/2022, Weekly ,,16,0,
4900000789,   GROUP  ,0.6,2000,0,400,0,0,1.75,6.05,09/08/2021,16/08/2021, Weekly ,,16,0,
4900000789,   GROUP  ,0.6,3500,0,700,0,0,0.5,0,13/04/2022,20/04/2022, Weekly ,,16,0,
4900000789,   BUSINESS,0.6,1500,0,300,0,0,1.64,0,16/04/2021,18/04/2021, Weekly ,,16,0,
4900000766,   BUSINESS,0.84,5000,312.5,1400,83.5,396,7.36,134.43,07/06/2022,12/06/2022, Weekly ,,16,0,
4900000766,   BUSINESS,0.84,5000,0,1400,0,0,0.92,0,16/04/2021,17/04/2021, Weekly ,,16,0,
4900000558,   BUSINESS,0.84,5000,0,1400,0,0,0,1.84,06/08/2020,09/08/2020, Weekly ,,16,0,
4900000558,   BUSINESS,0.84,4000,0,1120,0,0,0,38.97,27/01/2020,29/01/2020, Weekly ,,16,0,
4900000447,   BUSINESS,0,7814.91,7814.91,0,0,7814.91,0,160064.25,20/06/2019,03/04/2020, Monthly ,,5,0,
4900002041,   BUSINESS,0.72,1000,60,240,0,60,33.21,59.3,07/07/2022,04/08/2022, Monthly ,,4,0,
4900000468,   BUSINESS,0.84,2500,0,525,0,0,0,13.92,16/09/2019,15/10/2019, Monthly ,,3,0,
4900002249,   BUSINESS,0.78,20000,0,3900,0,0,51.14,67.78,06/10/2022,06/11/2022, Monthly ,,3,0,
4900000090,   BUSINESS,0.84,8000,0,3360,0,0,298.42,64.05,12/01/2020,01/02/2020, Monthly ,,6,0,
4900000090,   BUSINESS,0.72,4000,0,960,0,0,57.77,0,29/10/2020,21/11/2020, Monthly ,,4,0,
4900000090,   BUSINESS,0.84,5000,0,2100,0,0,0,18933.4,02/10/2019,31/10/2019, Monthly ,,6,0,
4900001778,   BUSINESS,0.84,1500,2,420,0,2,36.59,51.75,12/06/2022,16/06/2022, Weekly ,,16,0,
4900001270,   GROUP  ,0.6,4000,320,800,50,370,29.7,725.86,08/09/2021,15/09/2021, Weekly ,,16,0,
4900001585,   GROUP  ,0.6,2000,1220,400,225,1445,126.47,1146.52,11/10/2021,18/10/2021, Weekly ,,16,0,
4900001575,   BUSINESS,0.84,2000,241,560,35,276,70.9,877.44,14/10/2021,20/10/2021, Weekly ,,16,0,
4900002176,   BUSINESS,0.96,7000,3499.99,3360,1519.01,5019,373.1,0,21/09/2022,09/10/2022, Monthly ,,6,0,
4900001467,   BUSINESS,0.84,1000,0,280,0,0,18.01,9.24,07/09/2021,14/09/2021, Weekly ,,16,0,
4900001467,   BUSINESS,0.84,1500,0,420,0,0,7.11,5.37,30/01/2022,06/02/2022, Weekly ,,16,0,
4900001121,   BUSINESS,0.6,10000,7125,2000,1375,8500,564.79,592.17,12/09/2022,15/09/2022, Weekly ,,16,0,
4900001260,   GROUP  ,0.84,4000,250,1120,40,290,368.28,1302.62,08/12/2021,15/12/2021, Weekly ,,16,0,
4900001399,   BUSINESS,0.6,4000,0,800,0,0,90.46,96.49,12/05/2022,15/05/2022, Daily ,,80,0,
4900001147,   BUSINESS,0.6,4000,0,800,0,0,0.49,0.74,01/07/2021,05/07/2021, Weekly ,,16,0,
4900001147,   GROUP  ,0.6,5000,2962.5,1000,562.5,3525,259.35,2763.78,03/10/2021,10/10/2021, Weekly ,,16,0,
4900001990,   BUSINESS,0.96,20017.62,0,1601.41,0,0,0,366.46,29/12/2022,16/02/2023, Monthly ,,1,0,
4900001089,   BUSINESS,0.96,1000,0,400,0,0,1.48,0,14/06/2021,07/07/2021, Monthly ,,5,0,
4900001514,   GROUP  ,0.6,1000,0,200,0,0,21.12,85.34,23/09/2021,30/09/2021, Weekly ,,16,0,
4900000896,   BUSINESS,0.6,4000,0,800,0,0,16.41,470.39,18/07/2021,27/07/2021, Weekly ,,16,0,
4900000896,   BUSINESS,0.6,3000,0,600,0,0,0.37,0.08,15/03/2021,21/03/2021, Weekly ,,16,0,
4900000508,   BUSINESS,0.48,20000,0,800,0,0,0,27.35,10/11/2019,09/12/2019, Monthly ,,1,0,
4900000838,   BUSINESS,0.72,4000,0,1440,0,0,3.96,43.71,19/01/2021,18/02/2021, Monthly ,,6,0,
4900000838,   BUSINESS,0.72,6000,0,2160,0,0,5.93,0,21/03/2022,17/04/2022, Monthly ,,6,0,
4900001441,   BUSINESS,0.6,3000,0,750,0,0,31.65,0,30/06/2022,06/07/2022, Weekly ,,20,0,
4900001441,   BUSINESS,0.6,2000,0,500,0,0,4.08,0.68,25/01/2022,31/01/2022, Weekly ,,20,0,
4900000994,   BUSINESS,0.6,13000,0,2600,0,0,51.28,0,28/10/2021,28/11/2021, Monthly ,,4,0,
4900000994,   BUSINESS,0.6,7000,0,1050,0,0,92.99,0,13/04/2022,01/05/2022, Monthly ,,3,0,
4900000994,   BUSINESS,0.6,4000,0,600,0,0,162.76,286.02,28/04/2022,29/05/2022, Monthly ,,3,0,
4900000994,   BUSINESS,0.6,6000,0,900,0,0,0,52.92,21/09/2022,05/10/2022, Monthly ,,3,0,
4900000994,   BUSINESS,0.48,2500,0,100,0,0,0,99.18,06/06/2021,29/06/2021, Monthly ,,1,0,
4900000994,   BUSINESS,0.48,2500,0,100,0,0,0,20.79,14/06/2021,01/07/2021, Monthly ,,1,0,
4900000994,   BUSINESS,0.6,5000,0,250,0,0,0,172.6,30/01/2022,28/02/2022, Monthly ,,1,0,
